activity;['ψηφοφορία', 'ψηφοδέλτιο', 'ψήφιση', 'κατά πλειοψηφία', 'πλειοψηφία', 'καταμέτρησης των ψήφων', 'του', 'ψηφοδέλτια', 'ψηφοφορία πεταλούδα'];Με τον όρο ψηφοφορία χαρακτηρίζεται η δήλωση ή εκλογή γνώμης που εκφράζεται δια βοής ή ανάτασης των χεριών ή δια ψήφου, από τους εκλογείς ή ψηφοφόρους.
activity;['ψηφοφορία', 'ψηφοδέλτιο', 'ψήφιση', 'κατά πλειοψηφία', 'πλειοψηφία', 'καταμέτρησης των ψήφων', 'του', 'ψηφοδέλτια', 'ψηφοφορία πεταλούδα'];Ψηφοδέλτιο ονομάζεται ένα φύλλο χαρτιού το οποίο χρησιμοποιείται σε ψηφοφορίες.
activity;['θεία ευχαριστία', 'θεία κοινωνία', 'θεία ευχαριστία στην καθολική εκκλησία', 'ευχαριστία', 'ευχαριστιακή', 'θεία λειτουργία', 'ιερά μυστήρια', 'κοινωνούς', 'κοινωνός', 'μυστήριο της θείας ευχαριστίας', 'μυστικός δείπνος του κυρίου', 'πολυτιμότερο αίμα'];Η Θεία Ευχαριστία ή Θεία Κοινωνία ή Αγία Κοινωνία ή Θεία Μετάληψη ή το Δείπνο του Κυρίου αποτελεί το κυρίαρχο μυστήριο ή τελετή πολλών Χριστιανικών εκκλησιών.
activity;['βαπτιστές', 'baptist church', 'βαπτιστή', 'βαπτιστική εκκλησία'];Οι Βαπτιστές είναι Χριστιανοί οι οποίοι πιστεύουν πως το βάπτισμα στο νερό πρέπει να γίνεται σε πιστούς.
activity;['τσίρκο', 'καλλιτέχνης τσίρκου', 'περιοδεύον τσίρκο', 'τσίρκα'];Το Τσίρκο αποτελεί θίασο, συνήθως περιοδεύοντα, αποτελούμενο από ακροβάτες, ταχυδακτυλουργούς, κλόουν ή και ζώα, ο οποίος δίνει παραστάσεις.
activity;['τραμουντάνα', 'tramontana', 'tramontane', 'tramuntana', 'υπερόριος'];Η Τραμουντάνα είναι το κλασικό όνομα που δίνουν οι ναυτικοί της Μεσογείου στον Βόρειο άνεμο.
activity;['άγιο μύρο', 'chrisom', 'άγιο λάδι', 'μυστηριακή πετρελαίου', 'χρίσμα'];Άγιο Μύρο είναι το αποτέλεσμα της ανάμειξης λαδιού και ακόμη 57 είδη αρωματικών ελαίων, δρογών και φαρμακευτικών φυτών.
activity;['θαλάσσια αύρα', 'μπάτης', 'παράκτια αύρα', 'αύρα της γης', 'αύρα της θάλασσας', 'θαλασσινή αύρα'];Θαλάσσια αύρα είναι ο άνεμος που πνέει από ένα μεγάλο σώμα νερού προς τη ξηρά, ως αποτέλεσμα των διαφορών της ατμοσφαιρικής πίεσης που δημιουργείται εξαιτίας της διαφοράς θερμοχωρητικότητας μεταξύ νερού και στεριάς.
activity;['αρχική δημόσια προσφορά', 'ιρο', 'ipo', 'αρχικές δημόσιες προσφορές', 'αρχική προσφορά', 'πήγε δημόσια'];Ως αρχική δημόσια προσφορά γνωστή και ως προσφορά νέων χρεογράφων με δημόσια εγγραφή, αναφέρεται το γεγονός κατά το οποίο μια εταιρία εκδίδει και θέτει σε δημόσια κυκλοφορία μετοχές για πρώτη φορά.
activity;['εκπαίδευση ενηλίκων'];Οι κοινωνικές και οικονομικές εξελίξεις σε παγκόσμιο επίπεδο, η ταχύτατη ανάπτυξη της επιστήμης και της τεχνολογίας, η κατεύθυνση και η ανταγωνιστικότητα σε επίπεδο εκπαίδευσης, η αναγκαία μετάβαση από την Κοινωνία της Πληροφορίας στην Κοινωνία της Γνώσης καθιστούν την ανάγκη της δια βίου μάθησης.
activity;['α΄ σταυροφορία', 'πρώτη σταυροφορία', "α' σταυροφορία"];H Πρώτη Σταυροφορία ήταν η πρώτη από μία σειρά σταυροφοριών που προσπάθησαν να ανακαταλάβουν τους Αγίους Τόπους, κλήθηκε από τον Πάπα Ουρβανό Β΄ στη σύνοδο του Κλερμόν το 1095.
activity;['β΄ σταυροφορία', 'δεύτερη σταυροφορία', "β' σταυροφορία"];Η Δεύτερη Σταυροφορία ήταν μία προσπάθεια της Δύσης να αντεπιτεθεί στην όλο και αυξανόμενη πίεση των Τούρκων.
activity;['γ΄ σταυροφορία', 'τρίτη σταυροφορία', "γ' σταυροφορία"];Η Τρίτη Σταυροφορία, γνωστή και ως Σταυροφορία των Βασιλέων, ήταν μία προσπάθεια των Ευρωπαίων ηγετών να ανακαταλάβουν τους Αγίους Τόπους από τον Σαλαντίν.
activity;["δ' σταυροφορία", 'δ΄ σταυροφορία', 'τέταρτη σταυροφορία', '4η σταυροφορία'];Η Δ' Σταυροφορία είχε σκοπό και στόχο την κατάληψη της Ιερουσαλήμ μέσω μιας εισβολής στην Αίγυπτο και την Αλεξάνδρεια, αλλά παρέκλινε από τον στόχο της και οι Σταυροφόροι κατέλαβαν τελικά την Κωνσταντινούπολη, καταλύοντας τη Βυζαντινή Αυτοκρατορία και ιδρύοντας τη Λατινική Αυτοκρατορία.
activity;['στ΄ σταυροφορία', 'έκτη σταυροφορία', "στ' σταυροφορία"];Μετά την αποτυχία της Πέμπτης Σταυροφορίας ο αυτοκράτορας της Γερμανίας Φρειδερίκος Β' ανέλαβε να εκστρατεύσει στην Παλαιστίνη.
activity;['ζ΄ σταυροφορία', 'έβδομη σταυροφορία', "ζ' σταυροφορία"];Η Έβδομη Σταυροφορία αποφασίστηκε από τη σύνοδο της Λυών το 1245.
activity;['ε΄ σταυροφορία', 'πέμπτη σταυροφορία', "ε' σταυροφορία"];Η Σύνοδος του Λατερανού το 1215 αποφάσισε την αποστολή της πέμπτης σταυροφορίας.
activity;['μάχη του άουστερλιτς', 'αούστερλιτς', 'μάχη του αούστερλιτς', 'μάχη του austerlitz'];Η Μάχη του Άουστερλιτς, γνωστή επίσης ως η Μάχη των Τριών Αυτοκρατόρων αποτέλεσε την πιο λαμπρή νίκη του Ναπολέοντα, κατά την οποία ο Γάλλος αυτοκράτορας συνέτριψε ολοσχερώς τις δυνάμεις του Γ΄ Συνασπισμού.
activity;['μάχη των πλαταιών'];Η μάχη των Πλαταιών διεξήχθη τον Αύγουστο του 479 π.Χ, μεταξύ των Ελλήνων και των Περσών, κατά τη διάρκεια της δεύτερης περσικής εισβολής στην Ελλάδα.
activity;['μαστογραφία', 'μαστογραφίες'];Μαστογραφία ονομάζεται ακτινολογική διαγνωστική εξέταση που χρησιμοποιείται με στόχο την ανίχνευση καρκίνου του μαστού.
activity;['διαμάχη', 'σύγκρουση', 'φιλονικία', 'έριδα', 'διένεξη', 'διαφορά απόψεων'];Γενικά ο όρος σύγκρουση χαρακτηρίζει οποιαδήποτε κατάσταση ή συμπεριφορά κατέναντι εμπλεκομένων μερών.
activity;['πόλεμος ιράν-ιράκ', 'ιράν-ιράκ πολέμου'];Ο Πόλεμος Ιράν-Ιράκ, ήταν ένοπλη σύγκρουση ανάμεσα στις στρατιωτικές δυνάμεις του Ιράν και του Ιράκ, με διάρκεια από το Σεπτέμβρη του 1980 ως τον Αύγουστο του 1988, χρονικό διάστημα που του έδωσε το θλιβερό προνόμιο του μεγαλύτερου σε διάρκεια συμβατικού πολέμου του 20ου αιώνα.
activity;['θέατρο σκιών', 'δείχνουν σκιά', 'θέατρο σκιών show', 'κουκλοθεάτρου σκιά', 'σκιών'];Το θέατρο σκιών είναι ένα από τα αρχαιότερα είδη θεατρικού θεάματος.Το θέατρο σκιών παίζεται κυρίως με ημιδιαφανείς ζωγραφισμένες εικόνες συνήθως πάνω σε ταπερ αλλά και σε δέρμα και σε άλλα ημιδιάφανα υλικά, τις λεγόμενες φιγούρες.
activity;['χαρματάν', 'harmattan'];Ο Χαρματάν είναι μια εποχή στη Δυτική Αφρικανική ήπειρο, η οποία παρουσιάζεται από το τέλος του Νοεμβρίου μέχρι τα μέσα Μαρτίου.
activity;['μάχη των θερμοπυλών', 'θερμοπύλες'];Η Μάχη των Θερμοπυλών έγινε το 480 π.Χ. μεταξύ των Ελλήνων και των Περσών, κατά την δεύτερη περσική εισβολή στην Ελλάδα.
activity;['απεργία πείνας', 'απεργίες πείνας'];Η απεργία πείνας είναι μέθοδος μη-βίαιης αντίστασης ή πίεσης στην οποία οι συμμετέχοντες νηστεύουν ως πράξη πολιτικής διαμαρτυρίας, ή να προκαλέσουν αισθήματα ενοχής και σε άλλους, συνήθως με στόχο να επιτύχουν ένα συγκεκριμένο στόχο, όπως μια αλλαγή πολιτικής.
activity;['απόκριες', 'καρναβάλι', 'αποκριά', 'αποκριές', 'απόκρεω', 'απόκρια', 'καρναβάλια'];Απόκριες ονομάζονται οι τρεις εβδομάδες, πριν από τη πριν από την Καθαρή Δευτέρα οπότε και αρχίζει η Μεγάλη Σαρακοστή.
activity;['γουέστερν', 'άλογο όπερα', 'δυτική ταινία'];Το γουέστερν είναι είδος κινηματογραφικής ταινίας η οποία αναφέρεται κυρίως στο διάστημα από τα μέσα έως τα τέλη του 19ου αιώνα στις περιοχές των δυτικών ΗΠΑ γνωστές ως Άγρια Δύση.
activity;['ντοκιμαντέρ', 'δραματοποιημένο ντοκιμαντέρ', 'ντοκυμαντέρ', 'ντοκυμανταίρ', 'ταινία τεκμηρίωσης', 'infotainment', 'δράμα-ντοκιμαντέρ', 'ντοκιμαντέρ δράμα', 'σειρά ντοκιμαντέρ', 'ταινία ντοκιμαντέρ'];Το ντοκιμαντέρ είναι είδος κινηματογραφικής ταινίας που πραγματεύεται ιστορικά, πολιτικά, καλλιτεχνικά ή άλλα θέματα, για την παρουσίαση των οποίων βασίζεται σε πραγματικά περιστατικά και αποδεικτικά στοιχεία.
activity;['καταδίκη', 'καταδικαστική απόφαση', 'ποινή φυλάκισης', 'καταδικαστικής απόφασης', 'πεποιθήσεις', 'ποινή', 'ποινική καταδίκη', 'πρόταση'];Καταδίκη είναι η κήρυξη κάποιου ως ενόχου από ποινικό δικαστήριο και η επιβολή σε αυτόν ποινής.
activity;['ποδόσφαιρο', 'μπάλα', 'football', 'ο αριθμός των ποδοσφαιριστών', 'ποδοσφαιριστής', 'ποδόσφαιρο συλλόγων', 'ένωση ποδοσφαίρου', 'ποδοσφαίρου', 'ποδοσφαιρική ομάδα', 'ποδοσφαιριστής ένωση', 'χρόνο διακοπής'];Το ποδόσφαιρο είναι ομαδικό άθλημα που παίζεται ανάμεσα σε δύο ομάδες των έντεκα παικτών με μία σφαιρική μπάλα.
activity;['ταινία', 'φιλμ', 'κινηματογράφος', 'επιφάνεια', 'μεμβράνη', 'υμένιο', 'κινηματογραφική ταινία', 'έργο', 'κινηματογραφικό έργο', 'film', 'έβδομη τέχνη', 'κινηματογραφία', 'σινεμά', 'κινούμενη εικόνα', 'ταινίες', 'δείχνουν εικόνα', 'θεατρική ταινία', 'κίνηση-εικόνα', 'κίνηση-εικόνα δείχνουν', 'κινηματογραφικών ταινιών', 'κινούμενης εικόνας', 'κινούμενης εικόνας εμφάνιση', 'μεγάλη οθόνη', 'σημαντική κινηματογραφική ταινία'];Ο κινηματογράφος ή αλλιώς σινεμά είναι η αποκαλούμενη και έβδομη τέχνη, δίπλα στη γλυπτική, τη ζωγραφική, το χορό, την αρχιτεκτονική, τη μουσική και τη λογοτεχνία.
activity;['σνούκερ', 'snooker', 'παίκτης σνούκερ'];Το Σνούκερ είναι ατομικό άθλημα το οποίο ανήκει στην κατηγορία του μπιλιάρδου.
