biological-object;['sydän', 'pumppu', 'sydänlihas', 'aorttaläppä', 'bikuspidaaliläppä', 'cor', 'hiippaläppä', 'keuhkovaltimon läppä', 'kolmiliuskaläppä', 'kolmipurjeläppä', 'mitraaliläppä', 'oikea eteinen', 'oikea kammio', 'trikuspidaaliläppä', 'vasen eteinen', 'vasen kammio', 'sydämen', 'ihmisen sydämen', 'sydämen kammion', 'sydämen oikean', 'sydämen vasemman'];Lihaksikas elin, joka kierrättää verta kehossa.
biological-object;['hedelmä', 'hedelmiä', 'siemen pod'];Täysin kypsä kasvin sikiäin, joko siihen kiinnittyneen muun kukka- tai verso-osan kanssa tai ilman sitä.
cognitive-event;['arvostus', 'kunnioitus', 'luottamus'];Hyväksynnän osoitus.
cognitive-event;['sydän', 'filia', 'heikkous', 'hellyys', 'kiintymys', 'lämminsydämisyys', 'lämpö', 'mieltymys', 'rakastavuus', 'rakkaus', 'sydämellisyys', 'philia', 'hellyyttä', 'kiintymystä', 'tunteet'];Lihaksikkaan elimen tyylitelty kuva, jota käytetään kiintymyksen symbolina ja joka koostuu yläosan kahdesta pullistumasta ja suippenevasta alapäästä.
cognitive-event;['uni', 'unennäkö', 'monivaiheinen uni', 'unet', 'unelma'];Nukkuessa mielessä nähtyjä kuvitteellisia tapahtumia.
cognitive-event;['ymmärrys', 'käsityskyky', 'taju'];Kyky ajatella jotain ja tulkita se tarkoituksenmukaisesti käsitteiden avulla.
cognitive-event;['mielipidetutkimus', 'mielipidetiedustelu', 'mielipidekysely', 'mielipidemittaus', 'tutkimus', 'gallup', 'galluppi', 'galluptutkimus', 'mielipidemittaukset', 'mielipidetutkimukset', 'suosio'];Yleisen mielipiteen tiedusteleminen satunnaisia ihmisiä haastattelemalla.
cognitive-event;['haju'];Haju, jonka avulla sen jättänyttä ihmistä tai eläintä voi jäljittää.
cognitive-event;['anteeksianto', 'anteeksiantavaisuus', 'anteeksiantoa'];Se, että lopettaa syyttämästä jotakuta loukkauksesta.
cognitive-event;['turvallisuus', 'turvallisuuden'];Se että on turvassa haitalta, vahingolta, vaaralta tai riskiltä.
cognitive-event;['ymmärrys', 'taju', 'käsityskyky', 'ymmärtäminen', 'ymmärtää'];Kyky ajatella jotain ja tulkita se tarkoituksenmukaisesti käsitteiden avulla.
cognitive-event;['haju', 'tuoksu', 'hajuaistimus', 'lemu', 'löyhkä', 'epämiellyttävä haju', 'haju käsitys', 'haju tunne'];Aineen ominaisuus, joka vaikuttaa hajuaistiin.
cognitive-event;['haju', 'tuoksu', 'hajuaistimus', 'lemu', 'löyhkä', 'epämiellyttävä haju', 'haju käsitys', 'haju tunne'];Se, jonka voi aistia nenän hajureseptoreilla.
dependent-place;['kerros', 'juonne', 'kerrostuma', 'sänky', 'vuodevaatteet tasossa'];Kivilajikerrostuma (varsinkin sedimenttikivilajien).
dependent-place;['tulivuoren kanava', 'tulivuori'];Maankuoren repeämä, jonka kautta magmaa, kaasua ja tuhkaa virtaa maanpinnalle.
dependent-place;['lumi', 'lunta'];Pienistä jääkiteistä koostuva aines.
dependent-place;['ohjaus', 'ennakko'];Matka, jonka verran ampuja tähtää liikkuvan kohteen eteen, jotta ammus osuisi siihen.
description-role;['suhde', 'relaatio'];Yhteisesti kahdelle entiteetille tai osalle kuuluva tai luonteenomainen abstraktio.
ecological-collective;['maailma', 'ihmiset', 'ihmiskunta', 'ihmiskunnan', 'ihmisten', 'maailmassa'];Maapallo kaikkine asukkaineen ja asioineen.
ecological-collective;['metsä', 'wälder', 'puu', 'puumaila', 'aarnio', 'aarniometsä', 'korpi', 'lehto', 'näreikkö', 'puualue', 'puusto', 'salo', 'sydänmaa', 'vesakko', 'viita', 'kutsi', 'skugge', 'skuija', 'skuke', 'skutsi', 'skutta', 'skuuge', 'skuuke', 'metsät', 'havumetsät', 'havumetsää', 'metsän', 'metsässä', 'metsää', 'woods'];Alue, jolla kasvaa puita ja jossa ei ole katuja, rakennuksia eikä viljelmiä puustoa lukuunottamatta.
event;['jyrinä', 'pauhu', 'karjunta', 'räyhäys', 'ykkosen jyrinä', 'jylinä'];Salamaniskusta aiheutuneen nopean ilman laajenemisen tuottama ääni.
event;['virta', 'virtaus'];Ilma-, vesi- tai muu massa, joka liikkuu tiettyyn suuntaan.
event;['salama'];Ilmakehän sähkövarauksen purkautumisen aiheuttama valonvälähdys.
event;['salama'];Ilmakehän sähkövarauksen purkautumisen aiheuttama valonvälähdys.
event;['häät', 'vihkiäistilaisuus', 'vihkiäiset', 'siviilihäät', 'hymeneals', 'hää', 'häät seremonia', 'sitoutumista seremonia', 'siviili häät', 'vihkiminen'];Seremonia, joka juhlistaa avioliiton alkamista ja jonka aikana liiton osapuolet antavat toisilleen aviolupauksen.
functional-matter;['lasi', 'kvartsilasi', 'glassmaker', 'glassmaking', 'lasimainen', 'silikaattilasi'];Kova, amorfinen, epäorgaaninen, yleensä läpinäkyvä, hauras aine, jota tehdään sulattamalla silikaatteja tai joskus boraatteja ja fosfaatteja yhdessä perusoksidien kanssa ja jäähdyttämällä sula sitten nopeasti kiteytymisen estämiseksi.
functional-matter;['reseptilääke', 'resepti', 'reseptilääkkeitä', 'eettisiä huumeiden', 'lääkemääräystä'];Lääkärin kirjoittama kuvaus lääkkestä ja sen annostelusta.
functional-matter;['hääkakku', 'morsiuskakku', 'bridecake', 'hääkakun', 'häät kakkuja'];Usein monikerroksinen kakku, jonka hääpari juhlallisesti leikkaa häissään.
functional-matter;['kuitu', 'säie', 'mineraalikuitu', 'tekstiilikuitu', 'kuidut'];Erittäin pitkä, taipuisa luonnollinen tai keinotekoinen säiemäinen kappale, josta kehrätään lankaa tekstiilien valmistukseen.
functional-matter;['juusto', 'juustoja'];Juoksetettu tai maitohapoilla käytetty maitotuote.
functional-matter;['sokeri', 'sokerit', 'jalostettu sokeri', 'palasokeri', 'c6h12o6', 'inverttisokeri', 'puhdistettu sokeri', 'sokeria kuution'];Suurin piirtein kuution muotoon puristettu sokeri.
functional-matter;['jää', 'jäätynyt vesi', 'vesijää', 'älä mene heikoille jäille'];Veden kiinteään olomuotoon jäätyessään muodostama tiheä aine. se esiintyy tavallisesti kuusikulmaisina kiteinä.
functional-matter;['kuitu', 'ravintokuitu', 'ravintokuitua', 'karkearehua', 'liukoista kuitua'];Kasviperäisen ruuan se osa, joka imeytymättä kulkee ihmisen ruuansulatuskanavan läpi.
functional-matter;['pehmis', 'jäätelön kaltainen maitokiisselijälkiruoka', 'pehmeäjäätelö', 'pehmytjäätelö', 'jäädytetty vaniljakastike', 'pehmeä palvella', 'pehmojäätelö'];Eräänlainen puolijuokseva jäätelö, jota pursotetaan tuutteihin tai kuppeihin.
functional-matter;['jäätelö', 'jätski', 'glace', 'pehmis', 'suklaajäätelö', 'jäätelöä'];(Vedestä, kermasta tai maidosta yhdessä makuaineiden, emulsifiointiaineiden ja sokerin kanssa valmistettava) kylmä jälkiruoka, joka on suosittua kuumalla ilmalla.
functional-matter;['omena', 'omppu', 'fibeli', 'fiblari', 'fiblu', 'knibeli', 'snibeli', 'vibeli', 'green apple', 'malus domestica', 'omenat'];Kirpeä, muodoltaan pyöreä omenapuun hedelmä, kuori väriltään yleensä punainen, keltainen tai vihreä, hedelmäliha vaalea, sisällä siemeniä.
functional-matter;['kuura', 'huurre', 'hoar'];Suoraan kappaleiden pinnalle härmistymällä muodostunut jääkiteiden kerrostuma.
functional-matter;['raaka-aine', 'raakamateriaali'];Raaka, käsittelemätön tai osittain käsitelty aine, jota hyödynnetään jatkojalostuksen perusmateriaalina.
functional-matter;['sianliha', 'porsas', 'possu', 'sika', 'porc'];Sian liha.
functional-matter;['muna', 'kananmuna', 'munat', 'munankeltuainen', 'munanvalkuainen', 'kala muna', 'kanan muna', 'munantuotannon', 'munantuotanto', 'munia'];Kesyn linnun, yleensä kanan, muna ruuaksi käytettynä.
functional-matter;['seepia'];Seepian mustenesteestä valmistettu mustanruskea väriaine.
functional-matter;['paahtoleipä', 'paahtoleipää'];Leipä, jota on kypsennetty kuivalla lämmöllä (yleensä leivänpaahtimessa). tavallinen aamiaisruoka.
functional-matter;['aamiainen', 'aamupala', 'breakfast', 'mannermainen aamiainen', 'amerikkalainen aamiainen'];Päivän ensimmäinen, yleensä aamulla syöty, ateria. The first meal of the day, usually eaten in the morning.
functional-matter;['kana', 'broilerinliha', 'siipikarjanliha', 'kanaa', 'kanoja', 'poulet', 'volaille'];Kesyn kanan ("Gallus gallus domesticus") liha.
functional-matter;['jää', 'jäätynyt vesi', 'vesijää', 'älä mene heikoille jäille'];Veden kiinteään olomuotoon jäätyessään muodostama tiheä aine. se esiintyy tavallisesti kuusikulmaisina kiteinä.
genetic-collective;['perhe', 'suku', 'lapsiperhe', 'uusperhe', 'perhesuhteet', 'perhettä'];Ryhmä johon lukeutuvat vanhemmat, jälkeläiset ja muut läheiset sukulaiset ja elinkumppanit.
genetic-collective;['avioliitto', 'aviopari', 'mies ja vaimo', 'avio', 'avioliitot', 'avioliittoa', 'naimisiin', 'naimisissa ja'];Liitto kaksi henkilöä (yleensä mies ja nainen), joka sisältää oikeudellisia velvoitteita ja on tarkoitus kestää koko eliniän.
geographical-object;['meri'];Valtamerta pienempi suolaisen veden massa, joka sijaitsee yleensä mantereen läheisyydessä.
geographical-object;['saaristo', 'saariryhmä', 'rab ketju', 'saaristot'];Usean saaren muodostama ketju ja niitä ympäröivä vesialue.
geographical-object;['niemimaa', 'luettelo niemimaista', 'niemi'];Maa-alue, joka työntyy mereen ja on lähes kokonaan veden ympäröimä.
geographical-object;['puro', 'virtavesi', 'virta', 'vesireitti', 'vesistö', 'vesitie', 'väylä', 'noro', 'oja', 'jokireitti', 'järvireitti', 'reittivesi', 'stream', 'ajoittaista stream', 'ruisseau'];Pieni joki. törmien rajoittama liikkuvan veden massa.
geographical-object;['puro'];Pieni virta tai puro, tavallisesti epätasaisessa maastossa ripeästi virtaava, puroa lyhyempi ja pienempi. erityisesti puro joka pulppuaa suoraan maasta, kuten lähde, tai syntyy rankkasateesta tai sulavasta lumesta.
geographical-object;['kahluupaikka', 'kahlaamo', 'kahlauspaikka', 'ylityspaikka', 'ylikulkupaikka', 'kahluu', 'ford', 'joen fordin'];Matala joen kohta, josta joen voi ylittää kävelemällä.
geographical-object;['lampi', 'lammikko', 'lätäkkö', 'lampia'];Pieni, luonnollinen, yleensä makean veden massa. esim. suolla tai luolassa seisova vesimassa.
geographical-object;['egeanmeri', 'aigeianmeri', 'aigeian meri', 'aegeanmeri', 'ageianmeri', 'aigeanmeri', 'egeanmeren'];Välimeren osa, joka sijaitsee eteläisen Balkanin ja Anatolian niemimaiden välissä.
geographical-object;['atlantin valtameri', 'atlantti', 'pohjois-atlantti', 'eteläinen atlantti', 'atlanti', 'etelä-atlantti'];Valtameri, jonka länsipuolella sijaitsevat Amerikan mantereet ja itäpuolella Eurooppa ja Afrikka.
information-object;['pronomini', 'asemosana', 'asemo', 'pronominit'];Sana, joka viittaa toiseen sanaan. Sana, johon viitataan, on ominaisesti riippumaton (usein itsenäinen pääsana). Viittava sana on epäitsenäinen.
information-object;['persoonapronomini', 'persoonapronominit', 'hän'];Pronomini, joka viittaa aikaisemmin mainittuun henkilöön.
information-object;['piste', 'ajan', 'täysi kohta'];Pistemäinen välimerkki, joka osoittaa virkkeen loppua.
information-object;['piste', 'ajan', 'täysi kohta'];Pistemäinen välimerkki.
information-object;['kronikka', 'historia', 'historiikki', 'selostus', 'aikakirja', 'kronikat', 'historian', 'huomioon', 'kronikoissa'];Järjestelmälliset kirjalliset muistiinpanot, jotka käsittävät (esimerkiksi kaupungin, valtion, kansakunnan, instituution, tieteen tai taiteen) tapahtumia aikajärjestyksessä ja jotka yleensä sisältävät tapahtumien syyn ja alkuperän filosofisen selityksen.
information-object;['alakäsite', 'hyponyymi', 'suppeampia termejä', 'hyponym', 'alainen sana', 'hypernym'];Tesauruksen termejä, joilla on toisia suppeampi merkitysalue.
information-object;['sanaluokka', 'sanaluokat', 'leksikaalinen luokka', 'muodossa luokka', 'osa-of-puheen'];Luokka, johon sana luetaan sen perusteella mikä sen syntaktinen funktio on määrätyssä kielessä.
information-object;['grafeemi', 'kirjoitusmerkki', 'kirjain', 'merkki', 'symboli', 'typografinen merkki', 'typografinen symboli', 'grapheme', 'graafinen tunnus', 'graphemes'];Kirjoitusjärjestelmän perusyksikkö.
information-object;['pääte', 'suffiksi', 'loppu', 'jälkiliite', 'takaliite', 'desinence', 'päätteitä'];Morfeemi, joka liitetään sanan loppuun.
information-object;['hälytys', 'herätyskello', 'herätyslaite', 'hälytyslaite', 'merkinantolaitteen koneisto', 'varoitusmerkki', 'hälyttäminen', 'aposematic', 'aposematism', 'touhua', 'varoitussignaali'];Uhkaavasta vaarasta ilmoittaminen, jotta huomio kiinnittyisi johonkin tapahtumaan tai jamaan.
information-object;['kirjain', 'aakkoskirjain', 'aakkonen', 'grafeemi', 'kirjaimen'];Symboli aakkosissa.
information-object;['oomega', 'omega', 'ω'];Klassisen ja nykykreikan aakkoston viimeinen kirjain. Iso kirjainsymboli: Ω. pieni: ω.
information-realization;['tietokoneohjelma', 'ohjelma', 'sovellus', 'sovellutusohjelma', 'ohjelmisto', 'sovellusohjelma', 'ohjelmistot', 'tietokoneohjelmatyyppi', 'ohjelman', 'tietokoneohjelman', 'tietokoneohjelmistojen koodin'];Tiettyä tarkoitusta varten suunniteltu tietokoneen sovellus tai sovellusjoukko.
